File is used to store test data from the program
The data is Lines Drawn Per CPU-CLock for: 
OpenGL	DDA	Bresenham's
503	35.9286	251.5
504	36	252
505	36.0714	252.5
506	36.1429	253
507	36.2143	253.5
508	36.2857	254
509	36.3571	254.5
510	36.4286	255
511	36.5	255.5
512	36.5714	256
513	36.6429	256.5
514	36.7143	257
515	36.7857	257.5
516	36.8571	258
517	36.9286	258.5
518	37	259
519	37.0714	259.5
520	34.6667	260
521	34.7333	260.5
522	34.8	261
523	34.8667	261.5
524	34.9333	262
525	35	262.5
526	35.0667	263
527	35.1333	263.5
528	35.2	264
529	35.2667	264.5
530	35.3333	265
531	35.4	265.5
532	35.4667	266
533	35.5333	266.5
534	33.375	267
535	33.4375	267.5
536	33.5	268
268.5	33.5625	268.5
269	33.625	269
269.5	33.6875	269.5
270	33.75	270
270.5	33.8125	270.5
271	33.875	271
271.5	33.9375	271.5
272	34	272
272.5	34.0625	272.5
273	34.125	273
273.5	32.1765	273.5
274	32.2353	274
274.5	32.2941	274.5
275	32.3529	275
275.5	32.4118	275.5
276	32.4706	276
276.5	32.5294	276.5
277	32.5882	277
277.5	32.6471	277.5
278	32.7059	278
278.5	32.7647	278.5
279	32.8235	186
279.5	32.8824	186.333
280	32.9412	186.667
280.5	33	187
281	33.0588	187.333
281.5	33.1176	187.667
282	33.1765	188
282.5	33.2353	188.333
283	33.2941	188.667
283.5	33.3529	189
284	33.4118	189.333
284.5	31.6111	189.667
285	31.6667	190
285.5	31.7222	190.333
286	31.7778	190.667
286.5	31.8333	191
287	31.8889	191.333
191.667	31.9444	191.667
192	32	192
192.333	30.3684	192.333
192.667	30.4211	192.667
193	30.4737	193
193.333	30.5263	193.333
193.667	30.5789	193.667
194	30.6316	194
194.333	30.6842	194.333
194.667	30.7368	194.667
195	30.7895	195
195.333	30.8421	195.333
195.667	30.8947	195.667
196	30.9474	196
196.333	31	196.333
196.667	31.0526	196.667
197	29.55	197
197.333	29.6	197.333
197.667	29.65	197.667
198	29.7	198
198.333	28.3333	198.333
198.667	28.381	198.667
199	28.4286	199
199.333	28.4762	199.333
199.667	28.5238	199.667
200	28.5714	200
200.333	28.619	200.333
200.667	28.6667	200.667
201	28.7143	201
201.333	28.7619	201.333
201.667	28.8095	201.667
202	28.8571	202
202.333	28.9048	202.333
202.667	28.9524	202.667
203	29	203
203.333	29.0476	203.333
203.667	29.0952	203.667
204	29.1429	204
204.333	29.1905	204.333
204.667	29.2381	204.667
205	29.2857	205
205.333	29.3333	205.333
205.667	29.381	205.667
206	29.4286	206
206.333	29.4762	206.333
206.667	29.5238	206.667
207	29.5714	207
207.333	29.619	207.333
207.667	29.6667	207.667
208	29.7143	208
208.333	29.7619	208.333
208.667	29.8095	208.667
209	29.8571	209
209.333	29.9048	209.333
209.667	29.9524	209.667
210	30	210
210.333	30.0476	210.333
210.667	30.0952	210.667
211	30.1429	211
211.333	30.1905	211.333
211.667	30.2381	211.667
212	30.2857	212
212.333	30.3333	212.333
212.667	30.381	212.667
213	30.4286	213
213.333	30.4762	213.333
213.667	30.5238	213.667
214	30.5714	214
214.333	30.619	214.333
214.667	30.6667	214.667
215	30.7143	215
215.333	30.7619	215.333
215.667	30.8095	215.667
216	30.8571	216
216.333	30.9048	216.333
216.667	30.9524	216.667
217	31	217
217.333	31.0476	217.333
217.667	31.0952	217.667
218	31.1429	218
218.333	29.7727	218.333
218.667	29.8182	218.667
219	29.8636	219
219.333	28.6087	219.333
219.667	28.6522	219.667
220	28.6957	220
220.333	28.7391	220.333
220.667	28.7826	220.667
221	28.8261	221
221.333	28.8696	221.333
221.667	28.913	221.667
222	28.9565	222
222.333	29	222.333
222.667	29.0435	222.667
223	29.087	223
223.333	29.1304	223.333
223.667	29.1739	223.667
224	29.2174	224
224.333	29.2609	224.333
224.667	29.3043	224.667
225	29.3478	225
225.333	29.3913	225.333
225.667	29.4348	225.667
226	29.4783	226
226.333	29.5217	226.333
