File is used to store test data from the program
The data is Lines Drawn Per CPU-CLock for: 
OpenGL	DDA	Bresenham's
1.#INF	1.#INF	1.#INF
1.#INF	1.#INF	1.#INF
1.#INF	1.#INF	1.#INF
1.#INF	1.#INF	1.#INF
1.#INF	1.#INF	1.#INF
1.#INF	1.#INF	1.#INF
62.3596	19.9132	263.296
62.3684	19.8603	263.333
62.3772	19.8631	263.37
62.386	19.8659	263.407
62.3947	19.8687	263.444
62.4035	19.8715	263.481
62.4123	19.8743	263.519
62.4211	19.8771	263.556
61.887	19.8799	263.593
61.8957	19.8827	263.63
61.9043	19.8855	263.667
61.913	19.8883	263.704
61.9217	19.8911	263.741
61.9304	19.8939	263.778
61.9391	19.8966	263.815
61.9478	19.844	263.852
61.9565	19.8468	263.889
61.9652	19.8496	263.926
61.4397	19.8524	263.963
61.4483	19.8552	264
61.4569	19.8579	264.037
61.4655	19.8607	264.074
61.4741	19.8635	264.111
61.4828	19.8663	264.148
61.4914	19.8691	264.185
61.5	19.8719	264.222
61.5086	19.8747	264.259
61.5172	19.8774	264.296
61.5259	19.8802	264.333
61.5345	19.883	264.37
61.5431	19.8858	264.407
61.5517	19.8886	264.444
61.5603	19.8914	264.481
61.569	19.8942	264.519
61.5776	19.8969	264.556
61.5862	19.8997	264.593
61.5948	19.9025	264.63
61.6034	19.9053	264.667
61.6121	19.9081	264.704
61.6207	19.9109	264.741
61.6293	19.9136	264.778
61.6379	19.9164	264.815
61.6466	19.9192	264.852
61.6552	19.922	264.889
61.6638	19.9248	264.926
61.6724	19.9276	264.963
61.681	19.9304	265
61.6897	19.9331	265.037
61.6983	19.9359	265.074
61.7069	19.9387	265.111
61.7155	19.9415	265.148
61.7241	19.9443	265.185
61.7328	19.9471	265.222
61.7414	19.9499	265.259
61.75	19.9526	265.296
61.7586	19.9554	265.333
61.7672	19.9582	265.37
61.7759	19.961	265.407
61.7845	19.9638	265.444
61.7931	19.9666	265.481
61.8017	19.9694	265.519
61.8103	19.9721	265.556
61.819	19.9749	265.593
61.8276	19.9777	265.63
61.8362	19.9805	265.667
61.8448	19.9833	265.704
61.8534	19.9861	265.741
61.8621	19.9889	265.778
61.8707	19.9916	265.815
61.8793	19.9944	265.852
61.8879	19.9972	265.889
61.8966	20	265.926
61.9052	20.0028	265.963
61.9138	20.0056	266
61.9224	20.0084	266.037
61.931	20.0111	266.074
61.9397	20.0139	266.111
61.9483	19.9611	266.148
61.9569	19.9639	266.185
61.9655	19.9667	266.222
61.9741	19.9694	266.259
61.9828	19.9169	266.296
61.9914	19.9197	266.333
62	19.9224	266.37
62.0086	19.9252	266.407
62.0172	19.928	266.444
62.0259	19.9307	266.481
62.0345	19.9335	266.519
62.0431	19.9363	266.556
62.0517	19.884	266.593
62.0603	19.8867	266.63
62.069	19.8895	266.667
62.0776	19.8375	266.704
62.0862	19.8402	266.741
62.0948	19.843	266.778
62.1034	19.8457	266.815
62.1121	19.8485	266.852
62.1207	19.8512	266.889
62.1293	19.854	266.926
62.1379	19.8567	266.963
62.1466	19.8595	267
62.1552	19.8623	267.037
62.1638	19.865	267.074
62.1724	19.8678	267.111
62.181	19.8705	267.148
62.1897	19.8733	267.185
62.1983	19.876	267.222
62.2069	19.8788	267.259
62.2155	19.8815	267.296
62.2241	19.8843	267.333
62.2328	19.8871	267.37
62.2414	19.8898	267.407
62.25	19.8926	267.444
62.2586	19.8953	267.481
62.2672	19.8981	267.519
62.2759	19.9008	267.556
62.2845	19.9036	267.593
62.2931	19.9063	267.63
62.3017	19.9091	267.667
62.3103	19.9118	267.704
62.319	19.9146	267.741
62.3276	19.9174	267.778
61.8034	19.9201	267.815
61.812	19.9229	267.852
61.8205	19.9256	267.889
61.8291	19.9284	267.926
61.8376	19.9311	267.963
61.8462	19.9339	268
61.8547	19.9366	268.037
61.8632	19.9394	268.074
61.8718	19.9421	268.111
61.8803	19.9449	268.148
61.8889	19.9477	268.185
61.8974	19.9504	268.222
61.906	19.9532	268.259
61.9145	19.9559	268.296
61.9231	19.9587	268.333
61.9316	19.9614	268.37
61.9402	19.9642	268.407
61.9487	19.9669	268.444
61.9573	19.9148	268.481
61.9658	19.9176	268.519
61.9744	19.9203	268.556
61.4576	19.9231	268.593
61.4661	19.9258	268.63
61.4746	19.9286	268.667
61.4831	19.9313	268.704
61.4915	19.9341	268.741
61.5	19.9368	268.778
61.5085	19.9396	268.815
61.5169	19.9423	268.852
61.5254	19.9451	268.889
61.5339	19.9478	268.926
61.5424	19.9505	268.963
61.5508	19.9533	269
61.5593	19.956	269.037
61.5678	19.9588	269.074
61.5763	19.9615	269.111
61.5847	19.9643	269.148
61.5932	19.967	269.185
61.6017	19.9698	269.222
61.6102	19.9725	269.259
61.6186	19.9753	269.296
61.6271	19.978	269.333
61.6356	19.9808	269.37
61.6441	19.9835	269.407
61.6525	19.9863	269.444
61.661	19.989	269.481
61.6695	19.9918	269.519
61.678	19.9945	269.556
61.6864	19.9973	269.593
61.6949	20	269.63
61.7034	20.0027	269.667
61.7119	20.0055	269.704
61.7203	20.0082	269.741
61.7288	20.011	269.778
61.7373	20.0137	269.815
61.7458	20.0165	269.852
61.7542	19.9644	269.889
61.7627	19.9671	269.926
61.7712	19.9699	269.963
61.7797	19.9726	270
61.7881	19.9753	270.037
61.7966	19.9781	270.074
61.8051	19.9808	270.111
61.8136	19.9836	270.148
61.822	19.9863	270.185
61.8305	19.989	270.222
61.839	19.9918	270.259
61.8475	19.9945	270.296
61.8559	19.9973	270.333
61.8644	20	270.37
61.8729	20.0027	270.407
61.8814	20.0055	270.444
61.8898	20.0082	270.481
61.8983	20.011	270.519
61.9068	20.0137	270.556
61.9153	20.0164	270.593
61.9237	20.0192	270.63
61.9322	20.0219	270.667
61.9407	20.0247	270.704
61.9492	19.9727	270.741
61.9576	19.9754	270.778
61.9661	19.9781	270.815
61.9746	19.9809	270.852
61.9831	19.9836	270.889
61.9915	19.9863	270.926
62	19.9891	270.963
62.0085	19.9918	271
62.0169	19.9945	271.037
62.0254	19.9973	271.074
62.0339	20	271.111
62.0424	20.0027	271.148
62.0508	20.0055	271.185
62.0593	20.0082	271.222
62.0678	20.0109	271.259
62.0763	20.0137	271.296
62.0847	20.0164	271.333
62.0932	19.9646	271.37
62.1017	19.9673	271.407
62.1102	19.97	271.444
62.1186	19.9728	271.481
62.1271	19.9755	271.519
62.1356	19.9782	271.556
62.1441	19.9809	271.593
62.1525	19.9837	271.63
62.161	19.9864	271.667
62.1695	19.9891	271.704
62.178	19.9918	271.741
62.1864	19.9946	271.778
62.1949	19.9973	271.815
62.2034	20	271.852
62.2119	20.0027	271.889
62.2203	20.0054	271.926
62.2288	20.0082	271.963
62.2373	20.0109	272
62.2458	20.0136	272.037
62.2542	20.0163	272.074
62.2627	20.0191	272.111
62.2712	20.0218	272.148
62.2797	19.9701	272.185
62.2881	19.9728	272.222
62.2966	19.9755	272.259
62.3051	19.9783	272.296
62.3136	19.981	272.333
62.322	19.9837	272.37
62.3305	19.9864	272.407
62.339	19.9891	272.444
62.3475	19.9918	272.481
62.3559	19.9946	272.519
62.3644	19.9973	272.556
62.3729	20	272.593
62.3814	20.0027	272.63
62.3898	20.0054	272.667
62.3983	19.9539	272.704
62.4068	19.9566	272.741
62.4153	19.9593	272.778
62.4237	19.9621	272.815
62.4322	19.9648	272.852
62.4407	19.9675	272.889
62.4492	19.9702	272.926
62.4576	19.9729	272.963
62.4661	19.9756	273
62.4746	19.9783	273.037
62.4831	19.981	273.074
62.4915	19.9837	273.111
62.5	19.9864	273.148
62.5085	19.9892	273.185
62.5169	19.9919	273.222
62.5254	19.9946	273.259
62.5339	19.9973	273.296
62.5424	20	273.333
62.5508	20.0027	273.37
62.5593	20.0054	273.407
62.5678	20.0081	273.444
62.5763	20.0108	273.481
62.5847	20.0136	273.519
62.5932	20.0163	273.556
62.6017	20.019	273.593
62.6102	20.0217	273.63
62.6186	20.0244	273.667
62.6271	20.0271	273.704
62.6356	20.0298	273.741
62.6441	20.0325	273.778
62.6525	20.0352	273.815
62.661	20.0379	273.852
62.6695	20.0407	273.889
62.1513	20.0434	273.926
62.1597	20.0461	273.963
62.1681	20.0488	274
62.1765	20.0515	274.037
62.1849	20.0542	274.074
62.1933	20.0027	274.111
62.2017	20.0054	274.148
62.2101	20.0081	274.185
62.2185	20.0108	274.222
62.2269	20.0135	274.259
62.2353	20.0162	274.296
62.2437	20.0189	274.333
62.2521	20.0216	274.37
62.2605	20.0243	274.407
62.2689	20.027	274.444
62.2773	20.0297	274.481
62.2857	20.0324	274.519
62.2941	20.0351	274.556
62.3025	20.0378	274.593
62.3109	20.0405	274.63
62.3193	20.0432	274.667
62.3277	20.0459	274.704
62.3361	20.0486	274.741
62.3445	20.0514	274.778
62.3529	20.0541	274.815
62.3613	20.0568	274.852
62.3697	20.0595	274.889
62.3782	20.0622	274.926
62.3866	20.0649	274.963
62.395	20.0676	275
62.4034	20.0703	275.037
62.4118	20.073	275.074
62.4202	20.0757	275.111
62.4286	20.0784	275.148
62.437	20.0811	275.185
62.4454	20.0838	275.222
62.4538	20.0865	275.259
62.4622	20.0892	275.296
62.4706	20.0919	275.333
62.479	20.0946	275.37
62.4874	20.0973	275.407
62.4958	20.1	275.444
62.5042	20.1027	275.481
62.5126	20.1054	275.519
62.521	20.1081	275.556
62.5294	20.1108	275.593
62.5378	20.1135	275.63
62.5462	20.1162	275.667
62.5546	20.1189	275.704
62.563	20.1216	275.741
62.5714	20.1243	275.778
62.5798	20.127	275.815
62.5882	20.1297	275.852
62.5966	20.1324	275.889
62.605	20.0809	275.926
62.6134	20.0836	275.963
62.6218	20.0863	276
62.6303	20.0889	276.037
62.6387	20.0916	276.074
62.6471	20.0943	276.111
62.6555	20.097	276.148
62.6639	20.0997	276.185
62.6723	20.1024	276.222
62.6807	20.1051	276.259
62.6891	20.1078	276.296
62.6975	20.1105	276.333
62.7059	20.1132	276.37
62.7143	20.1159	276.407
62.7227	20.1186	276.444
62.7311	20.1213	276.481
62.7395	20.124	276.519
62.7479	20.1267	276.556
62.7563	20.1294	276.593
62.7647	20.1321	276.63
62.7731	20.1348	276.667
62.7815	20.1375	276.704
62.7899	20.1402	276.741
62.7983	20.1429	276.778
62.8067	20.1456	276.815
62.8151	20.1482	276.852
62.8235	20.1509	276.889
62.8319	20.1536	276.926
62.8403	20.1563	276.963
62.8487	20.159	277
62.8571	20.1617	277.037
62.8655	20.1644	277.074
62.8739	20.1671	277.111
62.8824	20.1698	277.148
62.8908	20.1725	277.185
62.8992	20.1752	277.222
62.9076	20.1779	277.259
62.916	20.1806	277.296
62.9244	20.1833	277.333
62.9328	20.186	277.37
62.9412	20.1887	277.407
62.9496	20.1914	277.444
62.958	20.1941	277.481
62.9664	20.1968	277.519
62.9748	20.1995	277.556
62.4583	20.2022	277.593
62.4667	20.2049	277.63
62.475	20.2075	277.667
62.4833	20.2102	277.704
62.4917	20.2129	277.741
62.5	20.2156	277.778
62.5083	20.2183	277.815
62.5167	20.221	277.852
62.525	20.2237	277.889
62.0165	20.2264	277.926
62.0248	20.2291	277.963
62.0331	20.2318	278
62.0413	20.2345	278.037
62.0496	20.2372	278.074
62.0579	20.2399	278.111
62.0661	20.2426	278.148
62.0744	20.2453	278.185
62.0826	20.248	278.222
62.0909	20.2507	278.259
62.0992	20.2534	278.296
62.1074	20.2561	278.333
62.1157	20.2588	278.37
62.124	20.2615	278.407
62.1322	20.2642	278.444
62.1405	20.2668	278.481
62.1488	20.2695	278.519
62.157	20.2722	278.556
62.1653	20.2749	278.593
62.1736	20.2776	278.63
62.1818	20.2803	278.667
62.1901	20.283	278.704
62.1983	20.2857	278.741
62.2066	20.2884	278.778
62.2149	20.2911	278.815
62.2231	20.2938	278.852
62.2314	20.2965	278.889
62.2397	20.2992	278.926
62.2479	20.3019	278.963
62.2562	20.3046	279
62.2645	20.3073	279.037
62.2727	20.31	279.074
62.281	20.3127	279.111
62.2893	20.3154	279.148
62.2975	20.3181	279.185
62.3058	20.3208	279.222
62.314	20.3235	279.259
62.3223	20.3261	279.296
62.3306	20.3288	279.333
62.3388	20.3315	279.37
62.3471	20.3342	279.407
62.3554	20.3369	279.444
62.3636	20.3396	279.481
62.3719	20.3423	279.519
62.3802	20.345	279.556
62.3884	20.3477	279.593
62.3967	20.3504	279.63
62.405	20.3531	279.667
62.4132	20.3558	279.704
62.4215	20.3585	279.741
62.4298	20.3612	279.778
62.438	20.3639	279.815
62.4463	20.3666	279.852
62.4545	20.3693	279.889
62.4628	20.372	279.926
62.4711	20.3747	279.963
62.4793	20.3774	280
62.4876	20.3801	280.037
62.4959	20.3827	280.074
61.9918	20.3854	280.111
62	20.3881	280.148
62.0082	20.3908	280.185
62.0164	20.3935	280.222
62.0246	20.3962	280.259
62.0328	20.3989	280.296
62.041	20.4016	280.333
62.0492	20.4043	280.37
62.0574	20.407	280.407
62.0656	20.4097	280.444
62.0738	20.4124	280.481
62.082	20.4151	280.519
62.0902	20.4178	280.556
62.0984	20.4205	280.593
62.1066	20.4232	280.63
62.1148	20.4259	280.667
62.123	20.4286	280.704
62.1311	20.4313	280.741
62.1393	20.434	280.778
62.1475	20.4367	280.815
62.1557	20.4394	280.852
62.1639	20.442	280.889
62.1721	20.4447	280.926
62.1803	20.4474	280.963
62.1885	20.4501	281
62.1967	20.4528	281.037
62.2049	20.4555	281.074
62.2131	20.4582	281.111
62.2213	20.4609	281.148
62.2295	20.4636	281.185
62.2377	20.4663	281.222
62.2459	20.469	281.259
62.2541	20.4717	281.296
62.2623	20.4744	281.333
62.2705	20.4771	281.37
61.7724	20.4798	281.407
61.7805	20.4825	281.444
61.7886	20.4852	281.481
61.7967	20.4879	281.519
61.3065	20.4906	281.556
61.3145	20.4933	281.593
61.3226	20.496	281.63
61.3306	20.4987	281.667
61.3387	20.5013	281.704
61.3468	20.504	281.741
61.3548	20.5067	281.778
61.3629	20.5094	281.815
61.371	20.5121	281.852
61.379	20.5148	281.889
61.3871	20.5175	281.926
61.3952	20.5202	281.963
61.4032	20.5229	282
61.4113	20.5256	271.964
61.4194	20.5283	272
61.4274	20.531	272.036
61.4355	20.5337	272.071
61.4435	20.5364	272.107
61.4516	20.5391	272.143
61.4597	20.5418	272.179
61.4677	20.5445	272.214
61.4758	20.5472	272.25
61.4839	20.5499	272.286
61.4919	20.5526	272.321
61.5	20.5553	272.357
61.5081	20.558	272.393
61.5161	20.5606	272.429
61.5242	20.5633	272.464
61.5323	20.566	272.5
61.5403	20.5687	272.536
61.5484	20.5161	272.571
61.5565	20.5188	272.607
61.5645	20.5215	272.643
61.5726	20.5242	272.679
61.5806	20.5269	272.714
61.5887	20.5296	272.75
61.5968	20.5323	272.786
61.6048	20.4799	272.821
61.6129	20.4826	272.857
61.621	20.4853	272.893
61.629	20.4879	272.929
61.6371	20.4906	272.964
61.6452	20.4933	273
61.6532	20.496	273.036
61.6613	20.4987	273.071
61.6694	20.5013	273.107
61.6774	20.504	273.143
61.6855	20.5067	273.179
61.6935	20.5094	273.214
61.7016	20.5121	273.25
61.7097	20.5147	273.286
61.7177	20.5174	273.321
61.7258	20.5201	273.357
61.7339	20.5228	273.393
61.7419	20.5255	273.429
61.75	20.5282	273.464
61.7581	20.5308	273.5
61.7661	20.5335	273.536
61.7742	20.5362	273.571
61.7823	20.5389	273.607
61.7903	20.5416	273.643
61.7984	20.4893	273.679
61.8065	20.492	273.714
61.8145	20.4947	273.75
61.8226	20.4973	273.786
61.8306	20.5	273.821
61.8387	20.5027	273.857
61.8468	20.5053	273.893
61.8548	20.508	273.929
61.8629	20.5107	273.964
61.871	20.5134	274
61.879	20.516	274.036
61.8871	20.5187	274.071
61.8952	20.5214	274.107
61.9032	20.5241	274.143
61.9113	20.5267	274.179
61.9194	20.5294	274.214
61.9274	20.5321	274.25
61.9355	20.5348	274.286
61.9435	20.5374	274.321
61.9516	20.5401	274.357
61.9597	20.5428	274.393
61.9677	20.5455	274.429
61.9758	20.5481	274.464
61.9839	20.5508	274.5
61.9919	20.5535	274.536
62	20.5561	274.571
62.0081	20.5588	274.607
62.0161	20.5615	274.643
62.0242	20.5642	274.679
62.0323	20.5668	274.714
62.0403	20.5695	274.75
62.0484	20.5722	274.786
62.0565	20.5749	274.821
62.0645	20.5775	274.857
62.0726	20.5802	274.893
62.0806	20.5829	274.929
62.0887	20.5856	274.964
62.0968	20.5882	275
62.1048	20.5909	275.036
62.1129	20.5936	275.071
62.121	20.5963	275.107
62.129	20.5989	275.143
62.1371	20.6016	275.179
62.1452	20.6043	275.214
62.1532	20.607	275.25
62.1613	20.6096	275.286
62.1694	20.6123	275.321
62.1774	20.615	275.357
62.1855	20.6176	275.393
62.1935	20.6203	275.429
62.2016	20.623	275.464
62.2097	20.6257	275.5
62.2177	20.6283	275.536
62.2258	20.631	275.571
62.2339	20.6337	275.607
62.2419	20.5813	275.643
62.25	20.584	275.679
62.2581	20.5867	275.714
62.2661	20.5893	275.75
62.2742	20.592	275.786
62.2823	20.5947	275.821
62.2903	20.5973	275.857
62.2984	20.6	275.893
62.3065	20.6027	275.929
62.3145	20.6053	275.964
62.3226	20.608	276
62.3306	20.6107	276.036
62.3387	20.6133	276.071
62.3468	20.616	276.107
62.3548	20.6187	276.143
62.3629	20.6213	276.179
62.371	20.624	276.214
62.379	20.6267	276.25
62.3871	20.6293	276.286
62.3952	20.632	276.321
62.4032	20.6347	276.357
62.4113	20.6373	276.393
62.4194	20.64	276.429
62.4274	20.6427	276.464
62.4355	20.6453	276.5
62.4435	20.648	276.536
62.4516	20.6507	276.571
62.4597	20.6533	276.607
62.4677	20.656	276.643
62.4758	20.6587	276.679
62.4839	20.6613	276.714
62.4919	20.664	276.75
62.5	20.6667	276.786
62.5081	20.6693	276.821
62.5161	20.672	276.857
62.5242	20.6747	276.893
62.5323	20.6773	276.929
62.5403	20.68	276.964
62.5484	20.6827	277
62.5565	20.6853	277.036
62.5645	20.688	277.071
62.5726	20.6356	277.107
62.5806	20.6383	277.143
62.5887	20.641	277.179
62.5968	20.6436	277.214
62.6048	20.6463	277.25
62.6129	20.6489	277.286
62.621	20.6516	277.321
62.629	20.6543	277.357
62.6371	20.6021	277.393
62.6452	20.5503	277.429
62.6532	20.5529	277.464
62.6613	20.5556	277.5
62.6694	20.5582	277.536
62.6774	20.5608	277.571
62.6855	20.5635	277.607
62.6935	20.5661	277.643
62.7016	20.5688	277.679
62.7097	20.5714	277.714
62.7177	20.5741	277.75
62.7258	20.5767	277.786
62.7339	20.5794	277.821
62.7419	20.582	277.857
62.75	20.5847	277.893
62.7581	20.5873	277.929
62.7661	20.5899	277.964
62.7742	20.5926	278
62.7823	20.5952	278.036
62.7903	20.5979	278.071
62.7984	20.6005	278.107
62.8065	20.6032	278.143
62.8145	20.6058	278.179
62.8226	20.6085	278.214
62.8306	20.6111	278.25
62.8387	20.6138	278.286
62.8468	20.6164	278.321
62.8548	20.619	278.357
62.8629	20.6217	278.393
62.871	20.6243	278.429
62.879	20.627	278.464
62.8871	20.6296	278.5
62.8952	20.6323	278.536
62.9032	20.6349	278.571
62.9113	20.6376	278.607
62.9194	20.6402	278.643
62.424	20.6429	278.679
62.432	20.6455	278.714
62.44	20.5937	278.75
62.448	20.5963	278.786
62.456	20.5989	278.821
62.464	20.6016	278.857
62.472	20.6042	278.893
62.48	20.6069	278.929
62.488	20.6095	278.964
62.496	20.6121	279
62.504	20.6148	279.036
62.512	20.6174	279.071
62.52	20.5658	279.107
62.528	20.5684	279.143
62.536	20.5711	279.179
62.544	20.5737	279.214
62.552	20.5763	279.25
62.56	20.5789	279.286
62.568	20.5816	279.321
62.576	20.5842	279.357
62.584	20.5868	279.393
62.592	20.5895	279.429
62.6	20.5921	279.464
62.608	20.5947	279.5
62.616	20.5974	279.536
62.624	20.6	279.571
62.632	20.6026	279.607
62.64	20.6053	279.643
62.648	20.6079	279.679
62.656	20.6105	279.714
62.664	20.6132	279.75
62.672	20.6158	279.786
62.68	20.6184	279.821
62.688	20.6211	279.857
62.696	20.6237	279.893
62.704	20.6263	279.929
62.712	20.5748	279.964
62.72	20.5774	280
62.728	20.5801	280.036
62.736	20.5827	280.071
62.744	20.5853	280.107
62.752	20.5879	280.143
62.76	20.5906	280.179
62.768	20.5932	280.214
62.776	20.5958	280.25
62.784	20.5984	280.286
62.792	20.5471	280.321
62.8	20.5497	280.357
62.808	20.5524	280.393
62.816	20.555	280.429
62.824	20.5576	280.464
62.832	20.5602	280.5
62.84	20.5628	280.536
62.848	20.5654	280.571
62.856	20.5681	280.607
62.864	20.517	280.643
62.872	20.5196	280.679
62.88	20.5222	280.714
62.888	20.5248	280.75
62.896	20.474	280.786
62.904	20.4766	280.821
62.912	20.4792	280.857
62.4206	20.4818	280.893
62.4286	20.4844	280.929
62.4365	20.487	280.964
62.4444	20.4896	281
62.4524	20.4922	281.036
62.4603	20.4948	281.071
62.4683	20.4974	281.107
62.4762	20.5	281.143
62.4841	20.5026	281.179
62.4921	20.5052	281.214
62.5	20.5078	281.25
62.5079	20.5104	281.286
62.5159	20.513	281.321
62.5238	20.5156	281.357
62.5317	20.5182	281.393
62.5397	20.5208	281.429
62.5476	20.5234	281.464
62.5556	20.526	281.5
62.5635	20.5286	281.536
62.5714	20.5313	281.571
62.5794	20.5339	281.607
62.5873	20.5365	281.643
62.5952	20.5391	281.679
62.6032	20.5417	281.714
62.6111	20.5443	281.75
62.619	20.5469	281.786
62.627	20.5495	281.821
62.6349	20.5521	281.857
62.6429	20.5547	281.893
62.6508	20.5573	281.929
62.6587	20.5599	281.964
62.6667	20.5625	282
62.6746	20.5651	282.036
62.6825	20.5677	282.071
62.6905	20.5703	282.107
62.6984	20.5729	282.143
62.7063	20.5755	282.179
62.7143	20.5781	282.214
62.7222	20.5807	282.25
62.7302	20.5833	282.286
62.7381	20.5859	282.321
62.746	20.5885	282.357
62.754	20.5911	282.393
62.7619	20.5938	282.429
62.7698	20.5964	282.464
62.7778	20.599	282.5
62.7857	20.6016	282.536
62.7937	20.6042	282.571
62.8016	20.6068	282.607
62.8095	20.6094	282.643
62.8175	20.612	282.679
62.8254	20.6146	282.714
62.8333	20.6172	282.75
62.8413	20.6198	282.786
62.8492	20.6224	282.821
62.8571	20.625	282.857
62.8651	20.6276	282.893
62.873	20.6302	282.929
62.881	20.6328	282.964
62.8889	20.6354	283
62.8968	20.638	283.036
62.9048	20.6406	283.071
62.9127	20.6432	283.107
62.9206	20.6458	283.143
62.9286	20.6484	283.179
62.9365	20.651	283.214
62.9444	20.6536	283.25
62.9524	20.6563	283.286
62.9603	20.6589	283.321
62.9683	20.6615	283.357
62.9762	20.6641	283.393
62.9841	20.6667	283.429
62.9921	20.6693	283.464
63	20.6719	283.5
63.0079	20.6745	283.536
62.5197	20.6771	283.571
62.5276	20.6797	283.607
62.5354	20.6823	283.643
62.5433	20.6849	283.679
62.5512	20.6875	283.714
62.5591	20.6901	283.75
62.5669	20.6927	283.786
62.5748	20.6953	283.821
62.5827	20.6979	283.857
62.5906	20.7005	283.893
62.5984	20.7031	283.929
62.6063	20.7057	283.964
62.6142	20.7083	284
62.622	20.7109	284.036
62.6299	20.7135	284.071
62.6378	20.7161	284.107
62.6457	20.7188	284.143
62.6535	20.7214	284.179
62.6614	20.724	284.214
62.6693	20.7266	284.25
62.6772	20.7292	284.286
62.685	20.7318	284.321
62.6929	20.7344	284.357
62.7008	20.737	284.393
62.7087	20.6857	284.429
62.7165	20.6883	284.464
62.7244	20.6909	284.5
62.7323	20.6935	284.536
62.7402	20.6961	284.571
62.748	20.6987	284.607
62.7559	20.7013	284.643
62.2734	20.7039	284.679
62.2813	20.7065	284.714
62.2891	20.7091	284.75
62.2969	20.7117	284.786
62.3047	20.7143	284.821
62.3125	20.7169	284.857
62.3203	20.7195	284.893
62.3281	20.7221	284.929
62.3359	20.7247	284.964
62.3438	20.7273	285
62.3516	20.7299	285.036
62.3594	20.7325	285.071
62.3672	20.7351	285.107
62.375	20.7377	285.143
62.3828	20.7403	285.179
62.3906	20.7429	285.214
62.3984	20.7455	285.25
62.4063	20.7481	285.286
62.4141	20.7506	285.321
62.4219	20.7532	285.357
62.4297	20.7558	285.393
62.4375	20.7584	285.429
62.4453	20.761	285.464
62.4531	20.7636	285.5
62.4609	20.7662	285.536
62.4688	20.7688	285.571
62.4766	20.7714	285.607
62.4844	20.774	285.643
62.4922	20.7766	285.679
62.5	20.7792	285.714
62.5078	20.7818	285.75
62.5156	20.7844	285.786
62.5234	20.787	285.821
62.5313	20.7896	285.857
62.5391	20.7922	285.893
62.5469	20.7948	285.929
62.5547	20.7974	285.964
62.5625	20.8	286
62.5703	20.8026	286.036
62.5781	20.8052	286.071
62.5859	20.8078	286.107
62.5938	20.8104	286.143
62.6016	20.813	286.179
62.6094	20.8156	286.214
62.6172	20.8182	286.25
62.625	20.8208	286.286
62.6328	20.8234	286.321
62.6406	20.826	286.357
62.6484	20.8286	286.393
62.6563	20.8312	286.429
62.6641	20.8338	286.464
62.6719	20.8364	286.5
62.6797	20.839	286.536
62.6875	20.8416	286.571
62.6953	20.8442	286.607
62.7031	20.8468	286.643
62.7109	20.8494	286.679
62.7188	20.8519	286.714
62.7266	20.8545	286.75
62.7344	20.8571	286.786
62.7422	20.8597	286.821
62.75	20.8083	286.857
62.7578	20.8109	286.893
62.7656	20.8135	286.929
62.7734	20.8161	286.964
62.7813	20.8187	287
62.7891	20.7674	287.036
62.7969	20.77	287.071
62.8047	20.7726	287.107
62.8125	20.7752	287.143
62.8203	20.7778	287.179
62.8281	20.7268	287.214
62.8359	20.7294	287.25
62.8438	20.732	287.286
62.8516	20.7345	287.321
62.8594	20.7371	287.357
62.8672	20.7397	287.393
62.875	20.7423	287.429
62.8828	20.7448	287.464
62.8906	20.7474	287.5
62.8984	20.75	287.536
62.9063	20.7526	287.571
62.9141	20.7552	287.607
62.9219	20.7577	287.643
62.9297	20.7603	287.679
62.9375	20.7629	287.714
62.9453	20.7655	287.75
62.9531	20.768	287.786
62.9609	20.7706	287.821
62.9688	20.7732	287.857
62.9766	20.7758	287.893
62.9844	20.7784	287.929
62.9922	20.7809	287.964
63	20.7835	288
63.0078	20.7861	288.036
63.0156	20.7887	288.071
63.0234	20.7912	278.172
63.0313	20.7938	278.207
63.0391	20.7964	278.241
63.0469	20.799	278.276
63.0547	20.8015	278.31
62.5736	20.8041	278.345
62.5814	20.8067	278.379
62.5891	20.8093	278.414
62.5969	20.8119	278.448
62.6047	20.8144	278.483
62.6124	20.817	278.517
62.6202	20.8196	278.552
62.6279	20.8222	278.586
62.6357	20.8247	278.621
62.6434	20.8273	278.655
62.6512	20.8299	278.69
62.6589	20.8325	278.724
62.6667	20.8351	278.759
62.6744	20.8376	278.793
62.6822	20.8402	278.828
62.6899	20.8428	278.862
62.6977	20.8454	278.897
62.7054	20.8479	278.931
62.7132	20.8505	278.966
62.7209	20.8531	279
62.7287	20.8557	279.034
62.7364	20.8582	279.069
62.7442	20.8608	279.103
62.7519	20.8634	279.138
62.7597	20.866	279.172
62.7674	20.8686	279.207
62.7752	20.8711	279.241
62.7829	20.8737	279.276
62.7907	20.8763	279.31
62.7984	20.8789	279.345
62.8062	20.8814	279.379
62.814	20.884	279.414
62.8217	20.8866	279.448
62.8295	20.8892	279.483
62.8372	20.8918	279.517
62.845	20.8943	279.552
62.8527	20.8969	279.586
62.8605	20.8995	279.621
62.8682	20.9021	279.655
62.876	20.9046	279.69
62.8837	20.9072	279.724
62.8915	20.9098	279.759
62.8992	20.9124	279.793
62.907	20.9149	279.828
62.9147	20.9175	279.862
62.9225	20.9201	279.897
62.9302	20.9227	279.931
62.938	20.9253	279.966
62.9457	20.9278	280
62.9535	20.9304	280.034
62.9612	20.933	280.069
